timestamp(ms),ECG_comp,Detetcted R wave,ECG_amp,
"1742240426.943",,"0",,
"1742240426.944",,,"2.22",
"1742240426.946","0",,,
"1742240426.948",,"0",,
"1742240426.949",,,"2.24",
"1742240426.951","0",,,
"1742240426.952",,"0",,
"1742240426.954",,,"2.24",
"1742240426.955","0",,,
"1742240426.957",,"0",,
"1742240426.959",,,"2.24",
"1742240426.96","0",,,
"1742240426.962",,"0",,
"1742240426.964",,,"2.25",
"1742240426.965","0",,,
"1742240426.967",,"0",,
"1742240426.969",,,"2.24",
"1742240426.97","0",,,
"1742240426.972",,"0",,
"1742240426.974",,,"2.24",
"1742240426.975","0",,,
"1742240426.977",,"0",,
"1742240426.979",,,"2.24",
"1742240426.981","0",,,
"1742240426.982",,"0",,
"1742240426.984",,,"2.25",
"1742240426.986","0",,,
"1742240426.987",,"0",,
"1742240426.989",,,"2.24",
"1742240426.991","0",,,
"1742240426.993",,"0",,
"1742240426.994",,,"2.24",
"1742240426.996","0",,,
"1742240426.998",,"0",,
"1742240426.999",,,"2.25",
"1742240427.001","0",,,
"1742240427.003",,"0",,
"1742240427.005",,,"2.24",
"1742240427.006","0",,,
"1742240427.008",,"0",,
"1742240427.01",,,"2.24",
"1742240427.011","0",,,
"1742240427.013",,"0",,
"1742240427.015",,,"2.25",
"1742240427.016","0",,,
"1742240427.018",,"0",,
"1742240427.02",,,"2.27",
"1742240427.021","0",,,
"1742240427.023",,"0",,
"1742240427.025",,,"2.26",
"1742240427.026","0",,,
"1742240427.028",,"0",,
"1742240427.03",,,"2.28",
"1742240427.031","0",,,
"1742240427.033",,"0",,
"1742240427.035",,,"2.29",
"1742240427.036","0",,,
"1742240427.038",,"0",,
"1742240427.039",,,"2.3",
"1742240427.041","0",,,
"1742240427.042",,"0",,
"1742240427.044",,,"2.32",
"1742240427.046","0",,,
"1742240427.047",,"0",,
"1742240427.049",,,"2.32",
"1742240427.051","0",,,
"1742240427.053",,"0",,
"1742240427.054",,,"2.34",
"1742240427.056","0",,,
"1742240427.058",,"0",,
"1742240427.06",,,"2.35",
"1742240427.061","0",,,
"1742240427.063",,"0",,
"1742240427.065",,,"2.35",
"1742240427.066","0",,,
"1742240427.068",,"0",,
"1742240427.07",,,"2.35",
"1742240427.071","0",,,
"1742240427.073",,"0",,
"1742240427.074",,,"2.34",
"1742240427.076","0",,,
"1742240427.078",,"0",,
"1742240427.079",,,"2.34",
"1742240427.08","0",,,
"1742240427.082",,"0",,
"1742240427.084",,,"2.33",
"1742240427.085","0",,,
"1742240427.087",,"0",,
"1742240427.089",,,"2.31",
"1742240427.09","0",,,
"1742240427.092",,"0",,
"1742240427.094",,,"2.3",
"1742240427.096","0",,,
"1742240427.097",,"0",,
"1742240427.099",,,"2.28",
"1742240427.101","0",,,
"1742240427.102",,"0",,
"1742240427.104",,,"2.26",
"1742240427.106","0",,,
"1742240427.108",,"0",,
"1742240427.109",,,"2.26",
"1742240427.111","0",,,
"1742240427.113",,"0",,
"1742240427.114",,,"2.23",
"1742240427.116","0",,,
"1742240427.118",,"0",,
"1742240427.119",,,"2.24",
"1742240427.12","0",,,
"1742240427.122",,"0",,
"1742240427.124",,,"2.24",
"1742240427.125","0",,,
"1742240427.127",,"0",,
"1742240427.129",,,"2.24",
"1742240427.13","0",,,
"1742240427.132",,"0",,
"1742240427.134",,,"2.23",
"1742240427.135","0",,,
"1742240427.137",,"0",,
"1742240427.139",,,"2.22",
"1742240427.14","0",,,
"1742240427.142",,"0",,
"1742240427.144",,,"2.22",
"1742240427.145","0",,,
"1742240427.147",,"0",,
"1742240427.149",,,"2.2",
"1742240427.151","0",,,
"1742240427.152",,"0",,
"1742240427.154",,,"2.22",
"1742240427.156","0",,,
"1742240427.158",,"0",,
"1742240427.159",,,"2.22",
"1742240427.16","0",,,
"1742240427.162",,"0",,
"1742240427.163",,,"2.23",
"1742240427.165","0",,,
"1742240427.167",,"0",,
"1742240427.169",,,"2.23",
"1742240427.17","0",,,
"1742240427.172",,"0",,
"1742240427.174",,,"2.22",
"1742240427.175","0",,,
"1742240427.177",,"0",,
"1742240427.179",,,"2.22",
"1742240427.18","0",,,
"1742240427.182",,"0",,
"1742240427.184",,,"2.18",
"1742240427.185","0",,,
"1742240427.187",,"0",,
"1742240427.189",,,"2.15",
"1742240427.19","0",,,
"1742240427.192",,"0",,
"1742240427.194",,,"2.14",
"1742240427.195","0",,,
"1742240427.197",,"0",,
"1742240427.199",,,"2.18",
"1742240427.2","0",,,
"1742240427.202",,"0",,
"1742240427.204",,,"2.31",
"1742240427.205","0",,,
"1742240427.207",,"0",,
"1742240427.208",,,"2.54",
"1742240427.21","0",,,
"1742240427.212",,"0",,
"1742240427.213",,,"2.83",
"1742240427.215","5",,,
"1742240427.218",,"1",,
"1742240427.219",,"0",,
"1742240427.221",,,"3.04",
"1742240427.222","5",,,
"1742240427.224",,"0",,
"1742240427.225",,,"3.01",
"1742240427.227","5",,,
"1742240427.228",,"0",,
"1742240427.23",,,"2.67",
"1742240427.231","5",,,
"1742240427.233",,"0",,
"1742240427.234",,,"2.36",
"1742240427.236","0",,,
"1742240427.237",,"0",,
"1742240427.239",,,"2.16",
"1742240427.24","0",,,
"1742240427.242",,"0",,
"1742240427.244",,,"2.05",
"1742240427.245","0",,,
"1742240427.247",,"0",,
"1742240427.249",,,"2.01",
"1742240427.25","0",,,
"1742240427.252",,"0",,
"1742240427.254",,,"2.03",
"1742240427.255","0",,,
"1742240427.257",,"0",,
"1742240427.259",,,"2.07",
"1742240427.261","0",,,
"1742240427.262",,"0",,
"1742240427.264",,,"2.12",
"1742240427.266","0",,,
"1742240427.267",,"0",,
"1742240427.269",,,"2.17",
"1742240427.271","0",,,
"1742240427.272",,"0",,
"1742240427.274",,,"2.18",
"1742240427.276","0",,,
"1742240427.278",,"0",,
"1742240427.28",,,"2.19",
"1742240427.281","0",,,
"1742240427.283",,"0",,
"1742240427.285",,,"2.2",
"1742240427.286","0",,,
"1742240427.288",,"0",,
"1742240427.289",,,"2.2",
"1742240427.291","0",,,
"1742240427.292",,"0",,
"1742240427.294",,,"2.21",
"1742240427.295","0",,,
"1742240427.297",,"0",,
"1742240427.299",,,"2.22",
"1742240427.3","0",,,
"1742240427.302",,"0",,
"1742240427.304",,,"2.22",
"1742240427.305","0",,,
"1742240427.307",,"0",,
"1742240427.309",,,"2.22",
"1742240427.31","0",,,
"1742240427.312",,"0",,
"1742240427.314",,,"2.22",
"1742240427.316","0",,,
"1742240427.317",,"0",,
"1742240427.319",,,"2.23",
"1742240427.321","0",,,
"1742240427.322",,"0",,
"1742240427.324",,,"2.24",
"1742240427.326","0",,,
"1742240427.328",,"0",,
"1742240427.329",,,"2.25",
"1742240427.33","0",,,
"1742240427.332",,"0",,
"1742240427.334",,,"2.26",
"1742240427.335","0",,,
"1742240427.337",,"0",,
"1742240427.339",,,"2.26",
"1742240427.34","0",,,
"1742240427.342",,"0",,
"1742240427.344",,,"2.26",
"1742240427.345","0",,,
"1742240427.347",,"0",,
"1742240427.349",,,"2.29",
"1742240427.35","0",,,
"1742240427.352",,"0",,
"1742240427.354",,,"2.29",
"1742240427.355","0",,,
"1742240427.357",,"0",,
"1742240427.359",,,"2.31",
"1742240427.36","0",,,
"1742240427.362",,"0",,
"1742240427.364",,,"2.32",
"1742240427.365","0",,,
"1742240427.367",,"0",,
"1742240427.369",,,"2.34",
"1742240427.371","0",,,
"1742240427.372",,"0",,
"1742240427.374",,,"2.34",
"1742240427.375","0",,,
"1742240427.377",,"0",,
"1742240427.378",,,"2.35",
"1742240427.38","0",,,
"1742240427.381",,"0",,
"1742240427.383",,,"2.37",
"1742240427.385","0",,,
"1742240427.387",,"0",,
"1742240427.388",,,"2.39",
"1742240427.39","0",,,
"1742240427.392",,"0",,
"1742240427.394",,,"2.4",
"1742240427.395","0",,,
"1742240427.397",,"0",,
"1742240427.399",,,"2.41",
"1742240427.4","0",,,
"1742240427.402",,"0",,
"1742240427.404",,,"2.41",
"1742240427.405","0",,,
"1742240427.407",,"0",,
"1742240427.409",,,"2.42",
"1742240427.41","0",,,
"1742240427.412",,"0",,
"1742240427.413",,,"2.43",
"1742240427.415","0",,,
"1742240427.417",,"0",,
"1742240427.418",,,"2.46",
"1742240427.419","0",,,
"1742240427.421",,"0",,
"1742240427.423",,,"2.46",
"1742240427.424","0",,,
"1742240427.426",,"0",,
"1742240427.428",,,"2.46",
"1742240427.429","0",,,
"1742240427.431",,"0",,
"1742240427.433",,,"2.46",
"1742240427.435","0",,,
"1742240427.437",,"0",,
"1742240427.438",,,"2.45",
"1742240427.44","0",,,
"1742240427.442",,"0",,
"1742240427.443",,,"2.44",
"1742240427.445","0",,,
"1742240427.447",,"0",,
"1742240427.449",,,"2.42",
"1742240427.45","0",,,
"1742240427.452",,"0",,
"1742240427.454",,,"2.4",
"1742240427.455","0",,,
"1742240427.457",,"0",,
"1742240427.458",,,"2.39",
"1742240427.46","0",,,
"1742240427.461",,"0",,
"1742240427.463",,,"2.36",
"1742240427.464","0",,,
"1742240427.466",,"0",,
"1742240427.468",,,"2.34",
"1742240427.469","0",,,
"1742240427.471",,"0",,
"1742240427.473",,,"2.29",
"1742240427.474","0",,,
"1742240427.476",,"0",,
"1742240427.478",,,"2.27",
"1742240427.479","0",,,
"1742240427.481",,"0",,
"1742240427.483",,,"2.25",
"1742240427.485","0",,,
"1742240427.486",,"0",,
"1742240427.488",,,"2.23",
"1742240427.49","0",,,
"1742240427.491",,"0",,
"1742240427.493",,,"2.2",
"1742240427.495","0",,,
"1742240427.497",,"0",,
"1742240427.498",,,"2.18",
"1742240427.5","0",,,
"1742240427.502",,"0",,
"1742240427.503",,,"2.17",
"1742240427.505","0",,,
"1742240427.507",,"0",,
"1742240427.509",,,"2.15",
"1742240427.51","0",,,
"1742240427.512",,"0",,
"1742240427.514",,,"2.13",
"1742240427.515","0",,,
"1742240427.517",,"0",,
"1742240427.519",,,"2.13",
"1742240427.52","0",,,
"1742240427.522",,"0",,
"1742240427.524",,,"2.12",
"1742240427.525","0",,,
"1742240427.527",,"0",,
"1742240427.529",,,"2.12",
"1742240427.53","0",,,
"1742240427.532",,"0",,
"1742240427.534",,,"2.11",
"1742240427.535","0",,,
"1742240427.537",,"0",,
"1742240427.539",,,"2.1",
"1742240427.541","0",,,
"1742240427.542",,"0",,
"1742240427.544",,,"2.11",
"1742240427.545","0",,,
"1742240427.547",,"0",,
"1742240427.548",,,"2.1",
"1742240427.55","0",,,
"1742240427.552",,"0",,
"1742240427.553",,,"2.1",
"1742240427.555","0",,,
"1742240427.557",,"0",,
"1742240427.559",,,"2.11",
"1742240427.56","0",,,
"1742240427.562",,"0",,
"1742240427.564",,,"2.12",
"1742240427.565","0",,,
"1742240427.567",,"0",,
"1742240427.569",,,"2.11",
"1742240427.57","0",,,
"1742240427.572",,"0",,
"1742240427.574",,,"2.12",
"1742240427.575","0",,,
"1742240427.577",,"0",,
"1742240427.579",,,"2.13",
"1742240427.58","0",,,
"1742240427.582",,"0",,
"1742240427.583",,,"2.13",
"1742240427.585","0",,,
"1742240427.587",,"0",,
"1742240427.588",,,"2.12",
"1742240427.589","0",,,
"1742240427.591",,"0",,
"1742240427.593",,,"2.13",
"1742240427.595","0",,,
"1742240427.596",,"0",,
"1742240427.598",,,"2.15",
"1742240427.6","0",,,
"1742240427.601",,"0",,
"1742240427.603",,,"2.13",
"1742240427.605","0",,,
"1742240427.606",,"0",,
"1742240427.609",,,"2.14",
"1742240427.61","0",,,
"1742240427.612",,"0",,
"1742240427.614",,,"2.15",
"1742240427.615","0",,,
"1742240427.617",,"0",,
"1742240427.619",,,"2.14",
"1742240427.62","0",,,
"1742240427.622",,"0",,
"1742240427.624",,,"2.16",
"1742240427.625","0",,,
"1742240427.627",,"0",,
"1742240427.628",,,"2.16",
"1742240427.63","0",,,
"1742240427.631",,"0",,
"1742240427.633",,,"2.17",
"1742240427.634","0",,,
"1742240427.636",,"0",,
"1742240427.638",,,"2.16",
"1742240427.639","0",,,
"1742240427.641",,"0",,
"1742240427.643",,,"2.17",
"1742240427.644","0",,,
"1742240427.646",,"0",,
"1742240427.648",,,"2.17",
"1742240427.65","0",,,
"1742240427.651",,"0",,
"1742240427.653",,,"2.16",
"1742240427.655","0",,,
"1742240427.656",,"0",,
"1742240427.658",,,"2.17",
"1742240427.66","0",,,
"1742240427.662",,"0",,
"1742240427.663",,,"2.17",
"1742240427.665","0",,,
"1742240427.667",,"0",,
"1742240427.668",,,"2.18",
"1742240427.669","0",,,
"1742240427.671",,"0",,
"1742240427.673",,,"2.18",
"1742240427.674","0",,,
"1742240427.676",,"0",,
"1742240427.678",,,"2.19",
"1742240427.679","0",,,
"1742240427.681",,"0",,
"1742240427.683",,,"2.19",
"1742240427.684","0",,,
"1742240427.686",,"0",,
"1742240427.688",,,"2.19",
"1742240427.689","0",,,
"1742240427.691",,"0",,
"1742240427.693",,,"2.19",
"1742240427.694","0",,,
"1742240427.696",,"0",,
"1742240427.698",,,"2.2",
"1742240427.699","0",,,
"1742240427.701",,"0",,
"1742240427.703",,,"2.2",
"1742240427.705","0",,,
"1742240427.706",,"0",,
"1742240427.708",,,"2.2",
"1742240427.71","0",,,
"1742240427.711",,"0",,
"1742240427.713",,,"2.2",
"1742240427.714","0",,,
"1742240427.716",,"0",,
"1742240427.717",,,"2.21",
"1742240427.719","0",,,
"1742240427.721",,"0",,
"1742240427.722",,,"2.21",
"1742240427.724","0",,,
"1742240427.726",,"0",,
"1742240427.728",,,"2.21",
"1742240427.729","0",,,
"1742240427.731",,"0",,
"1742240427.733",,,"2.2",
"1742240427.734","0",,,
"1742240427.736",,"0",,
"1742240427.738",,,"2.2",
"1742240427.739","0",,,
"1742240427.741",,"0",,
"1742240427.743",,,"2.21",
"1742240427.744","0",,,
"1742240427.746",,"0",,
"1742240427.748",,,"2.22",
"1742240427.749","0",,,
"1742240427.751",,"0",,
"1742240427.753",,,"2.21",
"1742240427.754","0",,,
"1742240427.756",,"0",,
"1742240427.758",,,"2.22",
"1742240427.76","0",,,
"1742240427.761",,"0",,
"1742240427.763",,,"2.22",
"1742240427.765","0",,,
"1742240427.766",,"0",,
"1742240427.768",,,"2.22",
"1742240427.77","0",,,
"1742240427.772",,"0",,
"1742240427.773",,,"2.23",
"1742240427.775","0",,,
"1742240427.777",,"0",,
"1742240427.778",,,"2.24",
"1742240427.78","0",,,
"1742240427.782",,"0",,
"1742240427.784",,,"2.23",
"1742240427.785","0",,,
"1742240427.787",,"0",,
"1742240427.789",,,"2.22",
"1742240427.79","0",,,
"1742240427.792",,"0",,
"1742240427.794",,,"2.23",
"1742240427.795","0",,,
"1742240427.797",,"0",,
"1742240427.798",,,"2.23",
"1742240427.8","0",,,
"1742240427.802",,"0",,
"1742240427.803",,,"2.23",
"1742240427.804","0",,,
"1742240427.806",,"0",,
"1742240427.808",,,"2.23",
"1742240427.809","0",,,
"1742240427.811",,"0",,
"1742240427.813",,,"2.24",
"1742240427.815","0",,,
"1742240427.816",,"0",,
"1742240427.818",,,"2.24",
"1742240427.82","0",,,
"1742240427.821",,"0",,
"1742240427.823",,,"2.24",
"1742240427.825","0",,,
"1742240427.826",,"0",,
"1742240427.828",,,"2.23",
"1742240427.83","0",,,
"1742240427.832",,"0",,
"1742240427.834",,,"2.24",
"1742240427.835","0",,,
"1742240427.837",,"0",,
"1742240427.838",,,"2.23",
"1742240427.839","0",,,
"1742240427.841",,"0",,
"1742240427.843",,,"2.24",
"1742240427.844","0",,,
"1742240427.846",,"0",,
"1742240427.848",,,"2.24",
"1742240427.849","0",,,
"1742240427.851",,"0",,
"1742240427.853",,,"2.25",
"1742240427.854","0",,,
"1742240427.856",,"0",,
"1742240427.858",,,"2.25",
"1742240427.859","0",,,
"1742240427.861",,"0",,
"1742240427.863",,,"2.25",
"1742240427.864","0",,,
"1742240427.866",,"0",,
"1742240427.868",,,"2.25",
"1742240427.87","0",,,
"1742240427.871",,"0",,
"1742240427.873",,,"2.24",
"1742240427.875","0",,,
"1742240427.877",,"0",,
"1742240427.879",,,"2.24",
"1742240427.88","0",,,
"1742240427.882",,"0",,
"1742240427.883",,,"2.24",
"1742240427.884","0",,,
"1742240427.886",,"0",,
"1742240427.888",,,"2.26",
"1742240427.889","0",,,
"1742240427.891",,"0",,
"1742240427.893",,,"2.24",
"1742240427.894","0",,,
"1742240427.896",,"0",,
"1742240427.898",,,"2.25",
"1742240427.899","0",,,
"1742240427.901",,"0",,
"1742240427.903",,,"2.26",
"1742240427.904","0",,,
"1742240427.906",,"0",,
"1742240427.908",,,"2.25",
"1742240427.909","0",,,
"1742240427.911",,"0",,
"1742240427.913",,,"2.25",
"1742240427.914","0",,,
"1742240427.916",,"0",,
"1742240427.918",,,"2.27",
"1742240427.919","0",,,
"1742240427.921",,"0",,
"1742240427.922",,,"2.26",
"1742240427.924","0",,,
"1742240427.926",,"0",,
"1742240427.927",,,"2.26",
"1742240427.929","0",,,
"1742240427.93",,"0",,
"1742240427.932",,,"2.26",
"1742240427.934","0",,,
"1742240427.936",,"0",,
"1742240427.937",,,"2.26",
"1742240427.939","0",,,
"1742240427.941",,"0",,
"1742240427.943",,,"2.27",
"1742240427.944","0",,,
"1742240427.946",,"0",,
"1742240427.948",,,"2.26",
"1742240427.949","0",,,
"1742240427.951",,"0",,
"1742240427.953",,,"2.27",
"1742240427.954","0",,,
"1742240427.956",,"0",,
"1742240427.958",,,"2.27",
"1742240427.959","0",,,
"1742240427.961",,"0",,
"1742240427.963",,,"2.27",
"1742240427.964","0",,,
"1742240427.966",,"0",,
"1742240427.967",,,"2.28",
"1742240427.969","0",,,
"1742240427.97",,"0",,
"1742240427.972",,,"2.27",
"1742240427.973","0",,,
"1742240427.975",,"0",,
"1742240427.977",,,"2.27",
"1742240427.978","0",,,
"1742240427.98",,"0",,
"1742240427.982",,,"2.27",
"1742240427.984","0",,,
"1742240427.985",,"0",,
"1742240427.987",,,"2.27",
"1742240427.989","0",,,
"1742240427.991",,"0",,
"1742240427.992",,,"2.27",
"1742240427.994","0",,,
"1742240427.996",,"0",,
"1742240427.998",,,"2.27",
"1742240427.999","0",,,
"1742240428.001",,"0",,
"1742240428.003",,,"2.27",
"1742240428.004","0",,,
"1742240428.006",,"0",,
"1742240428.008",,,"2.27",
"1742240428.009","0",,,
"1742240428.011",,"0",,
"1742240428.013",,,"2.28",
"1742240428.014","0",,,
"1742240428.016",,"0",,
"1742240428.018",,,"2.28",
"1742240428.019","0",,,
"1742240428.021",,"0",,
"1742240428.023",,,"2.28",
"1742240428.024","0",,,
"1742240428.026",,"0",,
"1742240428.028",,,"2.29",
"1742240428.029","0",,,
"1742240428.031",,"0",,
"1742240428.033",,,"2.3",
"1742240428.035","0",,,
"1742240428.036",,"0",,
"1742240428.038",,,"2.3",
"1742240428.04","0",,,
"1742240428.041",,"0",,
"1742240428.043",,,"2.33",
"1742240428.045","0",,,
"1742240428.046",,"0",,
"1742240428.048",,,"2.33",
"1742240428.05","0",,,
"1742240428.052",,"0",,
"1742240428.053",,,"2.34",
"1742240428.054","0",,,
"1742240428.056",,"0",,
"1742240428.058",,,"2.35",
"1742240428.059","0",,,
"1742240428.061",,"0",,
"1742240428.063",,,"2.35",
"1742240428.064","0",,,
"1742240428.066",,"0",,
"1742240428.068",,,"2.36",
"1742240428.069","0",,,
"1742240428.071",,"0",,
"1742240428.073",,,"2.37",
"1742240428.074","0",,,
"1742240428.076",,"0",,
"1742240428.078",,,"2.38",
"1742240428.079","0",,,
"1742240428.081",,"0",,
"1742240428.083",,,"2.37",
"1742240428.084","0",,,
"1742240428.086",,"0",,
"1742240428.088",,,"2.36",
"1742240428.089","0",,,
"1742240428.091",,"0",,
"1742240428.093",,,"2.35",
"1742240428.094","0",,,
"1742240428.096",,"0",,
"1742240428.097",,,"2.34",
"1742240428.099","0",,,
"1742240428.1",,"0",,
"1742240428.102",,,"2.33",
"1742240428.104","0",,,
"1742240428.106",,"0",,
"1742240428.107",,,"2.31",
"1742240428.109","0",,,
"1742240428.111",,"0",,
"1742240428.113",,,"2.31",
"1742240428.114","0",,,
"1742240428.116",,"0",,
"1742240428.118",,,"2.3",
"1742240428.119","0",,,
"1742240428.121",,"0",,
"1742240428.123",,,"2.28",
"1742240428.124","0",,,
"1742240428.126",,"0",,
"1742240428.128",,,"2.28",
"1742240428.129","0",,,
"1742240428.131",,"0",,
"1742240428.133",,,"2.27",
"1742240428.134","0",,,
"1742240428.136",,"0",,
"1742240428.137",,,"2.27",
"1742240428.139","0",,,
"1742240428.141",,"0",,
"1742240428.142",,,"2.25",
"1742240428.143","0",,,
"1742240428.145",,"0",,
"1742240428.147",,,"2.26",
"1742240428.148","0",,,
"1742240428.15",,"0",,
"1742240428.152",,,"2.25",
"1742240428.154","0",,,
"1742240428.155",,"0",,
"1742240428.157",,,"2.25",
"1742240428.159","0",,,
"1742240428.16",,"0",,
"1742240428.162",,,"2.26",
"1742240428.164","0",,,
"1742240428.166",,"0",,
"1742240428.167",,,"2.26",
"1742240428.169","0",,,
"1742240428.171",,"0",,
"1742240428.172",,,"2.25",
"1742240428.174","0",,,
"1742240428.176",,"0",,
"1742240428.177",,,"2.25",
"1742240428.178","0",,,
"1742240428.18",,"0",,
"1742240428.182",,,"2.25",
"1742240428.183","0",,,
"1742240428.185",,"0",,
"1742240428.187",,,"2.26",
"1742240428.188","0",,,
"1742240428.19",,"0",,
"1742240428.192",,,"2.23",
"1742240428.193","0",,,
"1742240428.195",,"0",,
"1742240428.197",,,"2.19",
"1742240428.198","0",,,
"1742240428.2",,"0",,
"1742240428.202",,,"2.17",
"1742240428.203","0",,,
"1742240428.205",,"0",,
"1742240428.207",,,"2.18",
"1742240428.208","0",,,
"1742240428.21",,"0",,
"1742240428.212",,,"2.31",
"1742240428.214","0",,,
"1742240428.215",,"0",,
"1742240428.217",,,"2.52",
"1742240428.219","0",,,
"1742240428.221",,"0",,
"1742240428.222",,,"2.74",
"1742240428.223","5",,,
"1742240428.226",,"1",,
"1742240428.228",,"0",,
"1742240428.229",,,"3",
"1742240428.231","5",,,
"1742240428.232",,"0",,
"1742240428.234",,,"3.07",
"1742240428.235","5",,,
"1742240428.237",,"0",,
"1742240428.238",,,"2.84",
"1742240428.24","5",,,
"1742240428.241",,"0",,
"1742240428.243",,,"2.48",
"1742240428.244","0",,,
"1742240428.246",,"0",,
"1742240428.247",,,"2.26",
"1742240428.249","0",,,
"1742240428.25",,"0",,
"1742240428.252",,,"2.12",
"1742240428.253","0",,,
"1742240428.255",,"0",,
"1742240428.257",,,"2.07",
"1742240428.258","0",,,
"1742240428.26",,"0",,
"1742240428.262",,,"2.05",
"1742240428.264","0",,,
"1742240428.265",,"0",,
"1742240428.267",,,"2.07",
"1742240428.269","0",,,
"1742240428.27",,"0",,
"1742240428.272",,,"2.14",
"1742240428.274","0",,,
"1742240428.276",,"0",,
"1742240428.277",,,"2.19",
"1742240428.279","0",,,
"1742240428.281",,"0",,
"1742240428.283",,,"2.22",
"1742240428.284","0",,,
"1742240428.286",,"0",,
"1742240428.288",,,"2.23",
"1742240428.289","0",,,
"1742240428.291",,"0",,
"1742240428.293",,,"2.23",
"1742240428.294","0",,,
"1742240428.296",,"0",,
"1742240428.298",,,"2.24",
"1742240428.299","0",,,
"1742240428.301",,"0",,
"1742240428.303",,,"2.24",
"1742240428.304","0",,,
"1742240428.306",,"0",,
"1742240428.307",,,"2.24",
"1742240428.31","0",,,
"1742240428.311",,"0",,
"1742240428.312",,,"2.24",
"1742240428.314","0",,,
"1742240428.315",,"0",,
"1742240428.317",,,"2.24",
"1742240428.319","0",,,
"1742240428.32",,"0",,
"1742240428.322",,,"2.25",
"1742240428.324","0",,,
"1742240428.326",,"0",,
"1742240428.328",,,"2.26",
"1742240428.329","0",,,
