timestamp(ms),Detected_R_wave,Pace,ECG_amp,ECG_comp,
"1742502900.4",,,,"0",
"1742502900.401","0",,,,
"1742502900.402",,"0",,,
"1742502900.403",,,"2.22",,
"1742502900.405",,,,"0",
"1742502900.406","0",,,,
"1742502900.407",,"0",,,
"1742502900.409",,,"2.38",,
"1742502900.41",,,,"0",
"1742502900.412","0","0",,,
"1742502900.414",,,"2.63",,
"1742502900.415",,,,"0",
"1742502900.417","0",,,,
"1742502900.418",,"0",,,
"1742502900.419",,,"2.92",,
"1742502900.42",,,,"5",
"1742502900.423","1",,,,
"1742502900.425",,"0",,,
"1742502900.427",,"1",,,
"1742502900.428",,,"2.83",,
"1742502900.43",,,,"0",
"1742502900.432","0","0",,,
"1742502900.434",,,"2.51",,
"1742502900.435",,,,"0",
"1742502900.437","0","0",,,
"1742502900.439",,,"2.25",,
"1742502900.44",,,,"0",
"1742502900.442","0",,,,
"1742502900.443",,"0",,,
"1742502900.444",,,"2.13",,
"1742502900.445",,,,"0",
"1742502900.447","0",,,,
"1742502900.448",,"0",,,
"1742502900.449",,,"2.07",,
"1742502900.451",,,,"0",
"1742502900.452","0",,,,
"1742502900.453",,"0",,,
"1742502900.454",,,"2.05",,
"1742502900.456",,,,"0",
"1742502900.457","0",,,,
"1742502900.458",,"0",,,
"1742502900.46",,,"2.08",,
"1742502900.461",,,,"0",
"1742502900.463","0",,,,
"1742502900.464",,"0",,,
"1742502900.465",,,"2.14",,
"1742502900.466",,,,"0",
"1742502900.468","0",,,,
"1742502900.469",,"0",,,
"1742502900.47",,,"2.18",,
"1742502900.471",,,,"0",
"1742502900.473","0",,,,
"1742502900.474",,"0",,,
"1742502900.475",,,"2.21",,
"1742502900.477",,,,"0",
"1742502900.478","0",,,,
"1742502900.479",,"0",,,
"1742502900.48",,,"2.23",,
"1742502900.482",,,,"0",
"1742502900.483","0",,,,
"1742502900.484",,"0",,,
"1742502900.486",,,"2.24",,
"1742502900.487",,,,"0",
"1742502900.489","0","0",,,
"1742502900.491",,,"2.24",,
"1742502900.492",,,,"0",
"1742502900.494","0",,,,
"1742502900.495",,"0",,,
"1742502900.496",,,"2.25",,
"1742502900.497",,,,"0",
"1742502900.499","0",,,,
"1742502900.5",,"0",,,
"1742502900.501",,,"2.26",,
"1742502900.503",,,,"0",
"1742502900.504","0",,,,
"1742502900.505",,"0",,,
"1742502900.506",,,"2.26",,
"1742502900.508",,,,"0",
"1742502900.509","0",,,,
"1742502900.51",,"0",,,
"1742502900.511",,,"2.27",,
"1742502900.513",,,,"0",
"1742502900.515","0",,,,
"1742502900.516",,"0",,,
"1742502900.517",,,"2.27",,
"1742502900.518",,,,"0",
"1742502900.52","0",,,,
"1742502900.521",,"0",,,
"1742502900.522",,,"2.28",,
"1742502900.523",,,,"0",
"1742502900.525","0",,,,
"1742502900.526",,"0",,,
"1742502900.527",,,"2.29",,
"1742502900.529",,,,"0",
"1742502900.53","0",,,,
"1742502900.531",,"0",,,
"1742502900.532",,,"2.29",,
"1742502900.534",,,,"0",
"1742502900.536","0","0",,,
"1742502900.538",,,"2.29",,
"1742502900.539",,,,"0",
"1742502900.541","0","0",,,
"1742502900.543",,,"2.31",,
"1742502900.544",,,,"0",
"1742502900.546","0",,,,
"1742502900.547",,"0",,,
"1742502900.548",,,"2.33",,
"1742502900.549",,,,"0",
"1742502900.551","0",,,,
"1742502900.552",,"0",,,
"1742502900.553",,,"2.33",,
"1742502900.554",,,,"0",
"1742502900.556","0",,,,
"1742502900.557",,"0",,,
"1742502900.558",,,"2.35",,
"1742502900.56",,,,"0",
"1742502900.561","0",,,,
"1742502900.562",,"0",,,
"1742502900.563",,,"2.36",,
"1742502900.565",,,,"0",
"1742502900.567","0","0",,,
"1742502900.569",,,"2.36",,
"1742502900.57",,,,"0",
"1742502900.572","0",,,,
"1742502900.573",,"0",,,
"1742502900.574",,,"2.38",,
"1742502900.575",,,,"0",
"1742502900.577","0",,,,
"1742502900.578",,"0",,,
"1742502900.579",,,"2.39",,
"1742502900.58",,,,"0",
"1742502900.582","0",,,,
"1742502900.583",,"0",,,
"1742502900.584",,,"2.4",,
"1742502900.586",,,,"0",
"1742502900.587","0",,,,
"1742502900.588",,"0",,,
"1742502900.589",,,"2.42",,
"1742502900.591",,,,"0",
"1742502900.593","0","0",,,
"1742502900.595",,,"2.43",,
"1742502900.596",,,,"0",
"1742502900.598","0",,,,
"1742502900.599",,"0",,,
"1742502900.6",,,"2.45",,
"1742502900.601",,,,"0",
"1742502900.603","0",,,,
"1742502900.604",,"0",,,
"1742502900.605",,,"2.46",,
"1742502900.606",,,,"0",
"1742502900.608","0",,,,
"1742502900.609",,"0",,,
"1742502900.61",,,"2.47",,
"1742502900.611",,,,"0",
"1742502900.613","0",,,,
"1742502900.614",,"0",,,
"1742502900.615",,,"2.48",,
"1742502900.617",,,,"0",
"1742502900.619","0","0",,,
"1742502900.621",,,"2.5",,
"1742502900.622",,,,"0",
"1742502900.624","0",,,,
"1742502900.625",,"0",,,
"1742502900.626",,,"2.51",,
"1742502900.627",,,,"0",
"1742502900.629","0",,,,
"1742502900.63",,"0",,,
"1742502900.631",,,"2.51",,
"1742502900.632",,,,"0",
"1742502900.634","0",,,,
"1742502900.635",,"0",,,
"1742502900.636",,,"2.51",,
"1742502900.638",,,,"0",
"1742502900.639","0",,,,
"1742502900.64",,"0",,,
"1742502900.641",,,"2.5",,
"1742502900.643",,,,"0",
"1742502900.645","0","0",,,
"1742502900.647",,,"2.49",,
"1742502900.648",,,,"0",
"1742502900.65","0",,,,
"1742502900.651",,"0",,,
"1742502900.652",,,"2.47",,
"1742502900.653",,,,"0",
"1742502900.655","0",,,,
"1742502900.656",,"0",,,
"1742502900.657",,,"2.44",,
"1742502900.658",,,,"0",
"1742502900.66","0",,,,
"1742502900.661",,"0",,,
"1742502900.662",,,"2.42",,
"1742502900.664",,,,"0",
"1742502900.665","0",,,,
"1742502900.666",,"0",,,
"1742502900.667",,,"2.4",,
"1742502900.669",,,,"0",
"1742502900.671","0","0",,,
"1742502900.672",,,"2.38",,
"1742502900.674",,,,"0",
"1742502900.676","0","0",,,
"1742502900.678",,,"2.35",,
"1742502900.679",,,,"0",
"1742502900.681","0",,,,
"1742502900.682",,"0",,,
"1742502900.683",,,"2.32",,
"1742502900.684",,,,"0",
"1742502900.686","0",,,,
"1742502900.687",,"0",,,
"1742502900.688",,,"2.29",,
"1742502900.69",,,,"0",
"1742502900.691","0",,,,
"1742502900.692",,"0",,,
"1742502900.693",,,"2.27",,
"1742502900.695",,,,"0",
"1742502900.696","0",,,,
"1742502900.697",,"0",,,
"1742502900.699",,,"2.24",,
"1742502900.7",,,,"0",
"1742502900.702","0","0",,,
"1742502900.704",,,"2.23",,
"1742502900.705",,,,"0",
"1742502900.707","0",,,,
"1742502900.708",,"0",,,
"1742502900.709",,,"2.21",,
"1742502900.71",,,,"0",
"1742502900.712","0",,,,
"1742502900.713",,"0",,,
"1742502900.714",,,"2.2",,
"1742502900.715",,,,"0",
"1742502900.717","0",,,,
"1742502900.718",,"0",,,
"1742502900.719",,,"2.17",,
"1742502900.721",,,,"0",
"1742502900.722","0",,,,
"1742502900.723",,"0",,,
"1742502900.724",,,"2.17",,
"1742502900.726",,,,"0",
"1742502900.727","0",,,,
"1742502900.728",,"0",,,
"1742502900.73",,,"2.17",,
"1742502900.731",,,,"0",
"1742502900.733","0","0",,,
"1742502900.735",,,"2.16",,
"1742502900.736",,,,"0",
"1742502900.738","0",,,,
"1742502900.739",,"0",,,
"1742502900.74",,,"2.15",,
"1742502900.741",,,,"0",
"1742502900.743","0",,,,
"1742502900.744",,"0",,,
"1742502900.745",,,"2.15",,
"1742502900.747",,,,"0",
"1742502900.748","0",,,,
"1742502900.749",,"0",,,
"1742502900.75",,,"2.15",,
"1742502900.752",,,,"0",
"1742502900.754","0","0",,,
"1742502900.756",,,"2.15",,
"1742502900.757",,,,"0",
"1742502900.759","0","0",,,
"1742502900.761",,,"2.15",,
"1742502900.762",,,,"0",
"1742502900.764","0",,,,
"1742502900.765",,"0",,,
"1742502900.766",,,"2.15",,
"1742502900.767",,,,"0",
"1742502900.769","0",,,,
"1742502900.77",,"0",,,
"1742502900.771",,,"2.15",,
"1742502900.772",,,,"0",
"1742502900.774","0",,,,
"1742502900.775",,"0",,,
"1742502900.776",,,"2.16",,
"1742502900.778",,,,"0",
"1742502900.779","0",,,,
"1742502900.78",,"0",,,
"1742502900.782",,,"2.16",,
"1742502900.783",,,,"0",
"1742502900.785","0","0",,,
"1742502900.787",,,"2.17",,
"1742502900.788",,,,"0",
"1742502900.79","0",,,,
"1742502900.791",,"0",,,
"1742502900.792",,,"2.16",,
"1742502900.793",,,,"0",
"1742502900.795","0",,,,
"1742502900.796",,"0",,,
"1742502900.797",,,"2.17",,
"1742502900.798",,,,"0",
"1742502900.8","0",,,,
"1742502900.801",,"0",,,
"1742502900.802",,,"2.17",,
"1742502900.804",,,,"0",
"1742502900.805","0",,,,
"1742502900.806",,"0",,,
"1742502900.807",,,"2.17",,
"1742502900.809",,,,"0",
"1742502900.811","0","0",,,
"1742502900.813",,,"2.18",,
"1742502900.814",,,,"0",
"1742502900.816","0",,,,
"1742502900.817",,"0",,,
"1742502900.818",,,"2.18",,
"1742502900.819",,,,"0",
"1742502900.821","0",,,,
"1742502900.822",,"0",,,
"1742502900.823",,,"2.18",,
"1742502900.824",,,,"0",
"1742502900.826","0",,,,
"1742502900.827",,"0",,,
"1742502900.828",,,"2.19",,
"1742502900.83",,,,"0",
"1742502900.831","0",,,,
"1742502900.832",,"0",,,
"1742502900.833",,,"2.19",,
"1742502900.835",,,,"0",
"1742502900.837","0","0",,,
"1742502900.839",,,"2.19",,
"1742502900.84",,,,"0",
"1742502900.842","0",,,,
"1742502900.843",,"0",,,
"1742502900.844",,,"2.2",,
"1742502900.845",,,,"0",
"1742502900.847","0",,,,
"1742502900.848",,"0",,,
"1742502900.849",,,"2.19",,
"1742502900.85",,,,"0",
"1742502900.852","0",,,,
"1742502900.853",,"0",,,
"1742502900.854",,,"2.19",,
"1742502900.856",,,,"0",
"1742502900.857","0",,,,
"1742502900.858",,"0",,,
"1742502900.859",,,"2.2",,
"1742502900.861",,,,"0",
"1742502900.863","0","0",,,
"1742502900.865",,,"2.2",,
"1742502900.866",,,,"0",
"1742502900.868","0","0",,,
"1742502900.87",,,"2.2",,
"1742502900.871",,,,"0",
"1742502900.873","0",,,,
"1742502900.874",,"0",,,
"1742502900.875",,,"2.21",,
"1742502900.876",,,,"0",
"1742502900.878","0",,,,
"1742502900.879",,"0",,,
"1742502900.88",,,"2.21",,
"1742502900.881",,,,"0",
"1742502900.883","0",,,,
"1742502900.884",,"0",,,
"1742502900.885",,,"2.21",,
"1742502900.887",,,,"0",
"1742502900.888","0",,,,
"1742502900.889",,"0",,,
"1742502900.891",,,"2.21",,
"1742502900.892",,,,"0",
"1742502900.894","0","0",,,
"1742502900.896",,,"2.22",,
"1742502900.897",,,,"0",
"1742502900.899","0",,,,
"1742502900.9",,"0",,,
"1742502900.901",,,"2.21",,
"1742502900.902",,,,"0",
"1742502900.904","0",,,,
"1742502900.905",,"0",,,
"1742502900.906",,,"2.21",,
"1742502900.907",,,,"0",
"1742502900.909","0",,,,
"1742502900.91",,"0",,,
"1742502900.911",,,"2.21",,
"1742502900.913",,,,"0",
"1742502900.914","0",,,,
"1742502900.915",,"0",,,
"1742502900.917",,,"2.22",,
"1742502900.918",,,,"0",
"1742502900.92","0",,,,
"1742502900.921",,"0",,,
"1742502900.922",,,"2.22",,
"1742502900.923",,,,"0",
"1742502900.925","0",,,,
"1742502900.926",,"0",,,
"1742502900.927",,,"2.22",,
"1742502900.928",,,,"0",
"1742502900.93","0",,,,
"1742502900.931",,"0",,,
"1742502900.932",,,"2.23",,
"1742502900.933",,,,"0",
"1742502900.935","0",,,,
"1742502900.936",,"0",,,
"1742502900.937",,,"2.22",,
"1742502900.939",,,,"0",
"1742502900.94","0",,,,
"1742502900.941",,"0",,,
"1742502900.942",,,"2.22",,
"1742502900.944",,,,"0",
"1742502900.946","0","0",,,
"1742502900.948",,,"2.22",,
"1742502900.949",,,,"0",
"1742502900.951","0",,,,
"1742502900.952",,"0",,,
"1742502900.953",,,"2.22",,
"1742502900.954",,,,"0",
"1742502900.956","0",,,,
"1742502900.957",,"0",,,
"1742502900.958",,,"2.22",,
"1742502900.959",,,,"0",
"1742502900.961","0",,,,
"1742502900.962",,"0",,,
"1742502900.963",,,"2.23",,
"1742502900.965",,,,"0",
"1742502900.966","0",,,,
"1742502900.967",,"0",,,
"1742502900.969",,,"2.23",,
"1742502900.97",,,,"0",
"1742502900.972","0","0",,,
"1742502900.974",,,"2.23",,
"1742502900.975",,,,"0",
"1742502900.977","0",,,,
"1742502900.978",,"0",,,
"1742502900.979",,,"2.23",,
"1742502900.98",,,,"0",
"1742502900.982","0",,,,
"1742502900.983",,"0",,,
"1742502900.984",,,"2.22",,
"1742502900.985",,,,"0",
"1742502900.987","0",,,,
"1742502900.988",,"0",,,
"1742502900.989",,,"2.21",,
"1742502900.991",,,,"0",
"1742502900.992","0",,,,
"1742502900.993",,"0",,,
"1742502900.994",,,"2.22",,
"1742502900.996",,,,"0",
"1742502900.998","0","0",,,
"1742502901",,,"2.22",,
"1742502901.001",,,,"0",
"1742502901.003","0","0",,,
"1742502901.005",,,"2.22",,
"1742502901.006",,,,"0",
"1742502901.008","0",,,,
"1742502901.009",,"0",,,
"1742502901.01",,,"2.22",,
"1742502901.011",,,,"0",
"1742502901.013","0",,,,
"1742502901.014",,"0",,,
"1742502901.015",,,"2.23",,
"1742502901.017",,,,"0",
"1742502901.018","0",,,,
"1742502901.019",,"0",,,
"1742502901.02",,,"2.22",,
"1742502901.022",,,,"0",
"1742502901.023","0",,,,
"1742502901.024",,"0",,,
"1742502901.026",,,"2.22",,
"1742502901.027",,,,"0",
"1742502901.029","0","0",,,
"1742502901.031",,,"2.22",,
"1742502901.032",,,,"0",
"1742502901.034","0",,,,
"1742502901.035",,"0",,,
"1742502901.036",,,"2.22",,
"1742502901.037",,,,"0",
"1742502901.039","0",,,,
"1742502901.04",,"0",,,
"1742502901.041",,,"2.22",,
"1742502901.043",,,,"0",
"1742502901.044","0",,,,
"1742502901.045",,"0",,,
"1742502901.046",,,"2.22",,
"1742502901.048",,,,"0",
"1742502901.05","0","0",,,
"1742502901.051",,,"2.22",,
"1742502901.053",,,,"0",
"1742502901.055","0","0",,,
"1742502901.057",,,"2.22",,
"1742502901.058",,,,"0",
"1742502901.06","0",,,,
"1742502901.061",,"0",,,
"1742502901.062",,,"2.22",,
"1742502901.063",,,,"0",
"1742502901.065","0",,,,
"1742502901.066",,"0",,,
"1742502901.067",,,"2.21",,
"1742502901.069",,,,"0",
"1742502901.07","0",,,,
"1742502901.071",,"0",,,
"1742502901.072",,,"2.21",,
"1742502901.074",,,,"0",
"1742502901.075","0",,,,
"1742502901.076",,"0",,,
"1742502901.077",,,"2.22",,
"1742502901.079",,,,"0",
"1742502901.081","0","0",,,
"1742502901.083",,,"2.22",,
"1742502901.084",,,,"0",
"1742502901.086","0",,,,
"1742502901.087",,"0",,,
"1742502901.088",,,"2.22",,
"1742502901.089",,,,"0",
"1742502901.091","0",,,,
"1742502901.092",,"0",,,
"1742502901.093",,,"2.22",,
"1742502901.094",,,,"0",
"1742502901.096","0",,,,
"1742502901.097",,"0",,,
"1742502901.098",,,"2.22",,
"1742502901.1",,,,"0",
"1742502901.101","0",,,,
"1742502901.102",,"0",,,
"1742502901.103",,,"2.21",,
"1742502901.105",,,,"0",
"1742502901.107","0","0",,,
"1742502901.109",,,"2.21",,
"1742502901.11",,,,"0",
"1742502901.112","0",,,,
"1742502901.113",,"0",,,
"1742502901.114",,,"2.22",,
"1742502901.115",,,,"0",
"1742502901.117","0",,,,
"1742502901.118",,"0",,,
"1742502901.119",,,"2.22",,
"1742502901.121",,,,"0",
"1742502901.122","0",,,,
"1742502901.123",,"0",,,
"1742502901.124",,,"2.22",,
"1742502901.126",,,,"0",
"1742502901.127","0",,,,
"1742502901.128",,"0",,,
"1742502901.129",,,"2.21",,
"1742502901.131",,,,"0",
"1742502901.132","0",,,,
"1742502901.133",,"0",,,
"1742502901.135",,,"2.21",,
"1742502901.136",,,,"0",
"1742502901.138","0","0",,,
"1742502901.14",,,"2.21",,
"1742502901.141",,,,"0",
"1742502901.143","0",,,,
"1742502901.144",,"0",,,
"1742502901.145",,,"2.21",,
"1742502901.146",,,,"0",
"1742502901.148","0",,,,
"1742502901.149",,"0",,,
"1742502901.15",,,"2.21",,
"1742502901.151",,,,"0",
"1742502901.153","0",,,,
"1742502901.154",,"0",,,
"1742502901.155",,,"2.21",,
"1742502901.157",,,,"0",
"1742502901.158","0",,,,
"1742502901.159",,"0",,,
"1742502901.161",,,"2.22",,
"1742502901.162",,,,"0",
"1742502901.164","0","0",,,
"1742502901.166",,,"2.22",,
"1742502901.167",,,,"0",
"1742502901.169","0",,,,
"1742502901.17",,"0",,,
"1742502901.171",,,"2.21",,
"1742502901.172",,,,"0",
"1742502901.174","0",,,,
"1742502901.175",,"0",,,
"1742502901.176",,,"2.21",,
"1742502901.178",,,,"0",
"1742502901.179","0",,,,
"1742502901.18",,"0",,,
"1742502901.181",,,"2.21",,
"1742502901.183",,,,"0",
"1742502901.184","0",,,,
"1742502901.185",,"0",,,
"1742502901.186",,,"2.2",,
"1742502901.188",,,,"0",
"1742502901.19","0","0",,,
"1742502901.192",,,"2.21",,
"1742502901.193",,,,"0",
"1742502901.195","0",,,,
"1742502901.196",,"0",,,
"1742502901.197",,,"2.21",,
"1742502901.198",,,,"0",
"1742502901.2","0",,,,
"1742502901.201",,"0",,,
"1742502901.202",,,"2.21",,
"1742502901.204",,,,"0",
"1742502901.205","0",,,,
"1742502901.206",,"0",,,
"1742502901.207",,,"2.21",,
"1742502901.209",,,,"0",
"1742502901.215","0","0","2.22","0",
"1742502901.217","0","0",,,
"1742502901.218",,,"2.23",,
"1742502901.22",,,,"0",
"1742502901.221","0",,,,
"1742502901.222",,"0",,,
"1742502901.223",,,"2.23",,
"1742502901.224",,,,"0",
"1742502901.226","0",,,,
"1742502901.227",,"0",,,
"1742502901.228",,,"2.25",,
"1742502901.23",,,,"0",
"1742502901.231","0",,,,
"1742502901.232",,"0",,,
"1742502901.234",,,"2.26",,
"1742502901.235",,,,"0",
"1742502901.236","0",,,,
"1742502901.238",,"0",,,
"1742502901.239",,,"2.27",,
"1742502901.24",,,,"0",
"1742502901.242","0",,,,
"1742502901.243",,"0",,,
"1742502901.244",,,"2.28",,
"1742502901.245",,,,"0",
"1742502901.247","0",,,,
"1742502901.248",,"0",,,
"1742502901.249",,,"2.29",,
"1742502901.25",,,,"0",
"1742502901.253","0","0",,,
"1742502901.259",,,"2.3",,
"1742502901.262","0","0","2.3","0",
"1742502901.263","0",,,,
"1742502901.264",,"0",,,
"1742502901.265",,,"2.3",,
"1742502901.266",,,,"0",
"1742502901.268","0",,,,
"1742502901.269",,"0",,,
"1742502901.27",,,"2.29",,
"1742502901.271",,,,"0",
"1742502901.273","0",,,,
"1742502901.274",,"0",,,
"1742502901.275",,,"2.28",,
"1742502901.276",,,,"0",
"1742502901.278","0",,,,
"1742502901.279",,"0",,,
"1742502901.28",,,"2.28",,
"1742502901.283","0",,,"0",
"1742502901.284",,"0",,,
"1742502901.285",,,"2.25",,
"1742502901.287",,,,"0",
"1742502901.289","0","0",,,
"1742502901.29",,,"2.23",,
"1742502901.292",,,,"0",
"1742502901.294","0","0",,,
"1742502901.296",,,"2.22",,
"1742502901.297",,,,"0",
"1742502901.299","0",,,,
"1742502901.3",,"0",,,
"1742502901.301",,,"2.21",,
"1742502901.302",,,,"0",
"1742502901.304","0",,,,
"1742502901.305",,"0",,,
"1742502901.306",,,"2.2",,
"1742502901.307",,,,"0",
"1742502901.309","0",,,,
"1742502901.31",,"0",,,
"1742502901.311",,,"2.2",,
"1742502901.312",,,,"0",
"1742502901.314","0",,,,
"1742502901.315",,"0",,,
"1742502901.316",,,"2.19",,
"1742502901.318",,,,"0",
"1742502901.319","0",,,,
"1742502901.32",,"0",,,
"1742502901.322",,,"2.18",,
"1742502901.323",,,,"0",
"1742502901.325","0","0",,,
"1742502901.327",,,"2.18",,
"1742502901.328",,,,"0",
"1742502901.33","0",,,,
"1742502901.331",,"0",,,
"1742502901.332",,,"2.18",,
"1742502901.333",,,,"0",
"1742502901.335","0",,,,
"1742502901.336",,"0",,,
"1742502901.337",,,"2.17",,
"1742502901.338",,,,"0",
"1742502901.34","0",,,,
"1742502901.341",,"0",,,
"1742502901.342",,,"2.17",,
"1742502901.344",,,,"0",
"1742502901.345","0",,,,
"1742502901.346",,"0",,,
"1742502901.347",,,"2.18",,
"1742502901.349",,,,"0",
"1742502901.351","0","0",,,
"1742502901.353",,,"2.17",,
"1742502901.354",,,,"0",
"1742502901.356","0","0",,,
"1742502901.358",,,"2.17",,
"1742502901.359",,,,"0",
"1742502901.361","0",,,,
"1742502901.362",,"0",,,
"1742502901.363",,,"2.17",,
"1742502901.364",,,,"0",
"1742502901.366","0",,,,
"1742502901.367",,"0",,,
"1742502901.368",,,"2.17",,
"1742502901.37",,,,"0",
"1742502901.371","0",,,,
"1742502901.372",,"0",,,
"1742502901.373",,,"2.17",,
"1742502901.375",,,,"0",
"1742502901.377","0","0",,,
"1742502901.379",,,"2.14",,
"1742502901.38",,,,"0",
"1742502901.382","0","0",,,
"1742502901.384",,,"2.09",,
"1742502901.385",,,,"0",
"1742502901.387","0",,,,
"1742502901.388",,"0",,,
"1742502901.389",,,"2.07",,
"1742502901.39",,,,"0",
"1742502901.392","0",,,,
"1742502901.393",,"0",,,
"1742502901.394",,,"2.14",,
"1742502901.396",,,,"0",
"1742502901.397","0",,,,
"1742502901.398",,"0",,,
"1742502901.399",,,"2.33",,
"1742502901.401",,,,"0",
"1742502901.402","0",,,,
"1742502901.403",,"0",,,
"1742502901.405",,,"2.6",,
"1742502901.406",,,,"0",
"1742502901.408","0","0",,,
"1742502901.41",,,"2.86",,
"1742502901.411",,,,"5",
"1742502901.414","1",,,,
"1742502901.416",,"0",,,
"1742502901.418",,"1",,,
"1742502901.419",,,"2.66",,
"1742502901.421",,,,"0",
"1742502901.422","0",,,,
"1742502901.423",,"0",,,
"1742502901.425",,,"2.44",,
"1742502901.426",,,,"0",
"1742502901.428","0","0",,,
"1742502901.43",,,"2.19",,
"1742502901.431",,,,"0",
"1742502901.433","0",,,,
"1742502901.434",,"0",,,
"1742502901.435",,,"2.04",,
"1742502901.436",,,,"0",
"1742502901.438","0",,,,
"1742502901.439",,"0",,,
"1742502901.44",,,"1.98",,
"1742502901.442",,,,"0",
"1742502901.443","0",,,,
"1742502901.444",,"0",,,
"1742502901.445",,,"1.97",,
"1742502901.447",,,,"0",
"1742502901.448","0",,,,
"1742502901.449",,"0",,,
"1742502901.451",,,"1.99",,
"1742502901.452",,,,"0",
"1742502901.454","0","0",,,
"1742502901.456",,,"2.04",,
"1742502901.457",,,,"0",
"1742502901.459","0",,,,
"1742502901.46",,"0",,,
"1742502901.461",,,"2.09",,
"1742502901.462",,,,"0",
"1742502901.464","0",,,,
"1742502901.465",,"0",,,
"1742502901.466",,,"2.13",,
"1742502901.467",,,,"0",
"1742502901.469","0",,,,
"1742502901.47",,"0",,,
"1742502901.471",,,"2.14",,
"1742502901.473",,,,"0",
"1742502901.474","0",,,,
"1742502901.475",,"0",,,
"1742502901.477",,,"2.15",,
"1742502901.478",,,,"0",
"1742502901.479","0",,,,
"1742502901.48",,"0",,,
"1742502901.482",,,"2.16",,
"1742502901.483",,,,"0",
"1742502901.485","0",,,,
"1742502901.486",,"0",,,
"1742502901.487",,,"2.16",,
"1742502901.488",,,,"0",
"1742502901.49","0",,,,
"1742502901.491",,"0",,,
"1742502901.492",,,"2.17",,
"1742502901.493",,,,"0",
"1742502901.495","0",,,,
"1742502901.496",,"0",,,
"1742502901.497",,,"2.17",,
"1742502901.499",,,,"0",
"1742502901.5","0",,,,
"1742502901.501",,"0",,,
"1742502901.502",,,"2.17",,
"1742502901.504",,,,"0",
"1742502901.505","0",,,,
"1742502901.506",,"0",,,
"1742502901.508",,,"2.17",,
"1742502901.509",,,,"0",
"1742502901.511","0","0",,,
"1742502901.513",,,"2.18",,
"1742502901.514",,,,"0",
"1742502901.516","0",,,,
"1742502901.517",,"0",,,
"1742502901.518",,,"2.18",,
"1742502901.519",,,,"0",
"1742502901.521","0",,,,
"1742502901.522",,"0",,,
"1742502901.523",,,"2.19",,
"1742502901.525",,,,"0",
"1742502901.526","0",,,,
"1742502901.527",,"0",,,
"1742502901.528",,,"2.21",,
"1742502901.53",,,,"0",
"1742502901.531","0",,,,
"1742502901.532",,"0",,,
"1742502901.534",,,"2.22",,
"1742502901.535",,,,"0",
"1742502901.537","0","0",,,
"1742502901.539",,,"2.22",,
"1742502901.54",,,,"0",
"1742502901.542","0",,,,
"1742502901.543",,"0",,,
"1742502901.544",,,"2.24",,
"1742502901.545",,,,"0",
"1742502901.547","0",,,,
"1742502901.548",,"0",,,
"1742502901.549",,,"2.26",,
"1742502901.55",,,,"0",
"1742502901.552","0",,,,
"1742502901.553",,"0",,,
"1742502901.554",,,"2.26",,
"1742502901.556",,,,"0",
