timestamp(ms),ECG_comp,Detected_R_wave,Pace,ECG_amp,
"1742503233.513","0",,,,
"1742503233.515",,"0",,,
"1742503233.516",,,"0",,
"1742503233.517",,,,"2.27",
"1742503233.518","0",,,,
"1742503233.52",,"0",,,
"1742503233.521",,,"0",,
"1742503233.522",,,,"2.27",
"1742503233.523","0",,,,
"1742503233.525",,"0",,,
"1742503233.526",,,"0",,
"1742503233.527",,,,"2.27",
"1742503233.528","0",,,,
"1742503233.53",,"0",,,
"1742503233.531",,,"0",,
"1742503233.532",,,,"2.27",
"1742503233.534","0",,,,
"1742503233.535",,"0",,,
"1742503233.536",,,"0",,
"1742503233.537",,,,"2.27",
"1742503233.539","0",,,,
"1742503233.541",,"0","0",,
"1742503233.543",,,,"2.26",
"1742503233.544","0",,,,
"1742503233.546",,"0",,,
"1742503233.547",,,"0",,
"1742503233.548",,,,"2.27",
"1742503233.553","0","0","0",,
"1742503233.554",,,,"2.26",
"1742503233.555","0",,,,
"1742503233.556",,"0",,,
"1742503233.558",,,"0","2.26",
"1742503233.56","0",,,,
"1742503233.561",,"0",,,
"1742503233.562",,,"0",,
"1742503233.564",,,,"2.27",
"1742503233.565","0",,,,
"1742503233.567",,"0","0",,
"1742503233.569",,,,"2.27",
"1742503233.57","0",,,,
"1742503233.572",,"0",,,
"1742503233.573",,,"0",,
"1742503233.574",,,,"2.27",
"1742503233.576","0",,,,
"1742503233.577",,"0",,,
"1742503233.579",,,"0",,
"1742503233.58",,,,"2.27",
"1742503233.581","0",,,,
"1742503233.582",,"0",,,
"1742503233.583",,,"0",,
"1742503233.584",,,,"2.27",
"1742503233.586","0",,,,
"1742503233.587",,"0",,,
"1742503233.588",,,"0",,
"1742503233.59",,,,"2.27",
"1742503233.591","0",,,,
"1742503233.593",,"0",,,
"1742503233.594",,,"0",,
"1742503233.595",,,,"2.26",
"1742503233.596","0",,,,
"1742503233.598",,"0",,,
"1742503233.599",,,"0",,
"1742503233.6",,,,"2.27",
"1742503233.601","0",,,,
"1742503233.603",,"0",,,
"1742503233.604",,,"0",,
"1742503233.605",,,,"2.27",
"1742503233.606","0",,,,
"1742503233.608",,"0",,,
"1742503233.609",,,"0",,
"1742503233.61",,,,"2.27",
"1742503233.612","0",,,,
"1742503233.614",,"0","0",,
"1742503233.615",,,,"2.27",
"1742503233.617","0",,,,
"1742503233.619",,"0","0",,
"1742503233.621",,,,"2.27",
"1742503233.622","0",,,,
"1742503233.624",,"0","0",,
"1742503233.626",,,,"2.26",
"1742503233.627","0",,,,
"1742503233.629",,"0",,,
"1742503233.63",,,"0",,
"1742503233.631",,,,"2.26",
"1742503233.632","0",,,,
"1742503233.634",,"0",,,
"1742503233.635",,,"0",,
"1742503233.636",,,,"2.26",
"1742503233.638","0",,,,
"1742503233.639",,"0",,,
"1742503233.64",,,"0",,
"1742503233.641",,,,"2.27",
"1742503233.643","0",,,,
"1742503233.644",,"0",,,
"1742503233.645",,,"0",,
"1742503233.647",,,,"2.27",
"1742503233.648","0",,,,
"1742503233.65",,"0","0",,
"1742503233.652",,,,"2.27",
"1742503233.653","0",,,,
"1742503233.655",,"0",,,
"1742503233.656",,,"0",,
"1742503233.657",,,,"2.27",
"1742503233.658","0",,,,
"1742503233.66",,"0",,,
"1742503233.661",,,"0",,
"1742503233.662",,,,"2.26",
"1742503233.664","0",,,,
"1742503233.665",,"0",,,
"1742503233.666",,,"0",,
"1742503233.667",,,,"2.26",
"1742503233.669","0",,,,
"1742503233.67",,"0",,,
"1742503233.671",,,"0",,
"1742503233.672",,,,"2.26",
"1742503233.674","0",,,,
"1742503233.676",,"0","0",,
"1742503233.678",,,,"2.26",
"1742503233.679","0",,,,
"1742503233.681",,"0",,,
"1742503233.682",,,"0",,
"1742503233.683",,,,"2.26",
"1742503233.684","0",,,,
"1742503233.686",,"0",,,
"1742503233.687",,,"0",,
"1742503233.688",,,,"2.26",
"1742503233.689","0",,,,
"1742503233.691",,"0",,,
"1742503233.692",,,"0",,
"1742503233.693",,,,"2.26",
"1742503233.695","0",,,,
"1742503233.696",,"0",,,
"1742503233.697",,,"0",,
"1742503233.698",,,,"2.26",
"1742503233.7","0",,,,
"1742503233.702",,"0","0",,
"1742503233.704",,,,"2.25",
"1742503233.705","0",,,,
"1742503233.707",,"0",,,
"1742503233.708",,,"0",,
"1742503233.709",,,,"2.25",
"1742503233.71","0",,,,
"1742503233.712",,"0",,,
"1742503233.713",,,"0",,
"1742503233.714",,,,"2.25",
"1742503233.715","0",,,,
"1742503233.717",,"0",,,
"1742503233.718",,,"0",,
"1742503233.719",,,,"2.25",
"1742503233.721","0",,,,
"1742503233.722",,"0",,,
"1742503233.723",,,"0",,
"1742503233.724",,,,"2.25",
"1742503233.726","0",,,,
"1742503233.728",,"0","0",,
"1742503233.73",,,,"2.26",
"1742503233.731","0",,,,
"1742503233.733",,"0","0",,
"1742503233.735",,,,"2.25",
"1742503233.736","0",,,,
"1742503233.738",,"0",,,
"1742503233.739",,,"0",,
"1742503233.74",,,,"2.25",
"1742503233.741","0",,,,
"1742503233.743",,"0",,,
"1742503233.744",,,"0",,
"1742503233.745",,,,"2.25",
"1742503233.747","0",,,,
"1742503233.748",,"0",,,
"1742503233.749",,,"0",,
"1742503233.75",,,,"2.24",
"1742503233.752","0",,,,
"1742503233.753",,"0",,,
"1742503233.754",,,"0",,
"1742503233.756",,,,"2.24",
"1742503233.757","0",,,,
"1742503233.759",,"0","0",,
"1742503233.761",,,,"2.25",
"1742503233.762","0",,,,
"1742503233.764",,"0",,,
"1742503233.765",,,"0",,
"1742503233.766",,,,"2.25",
"1742503233.767","0",,,,
"1742503233.769",,"0",,,
"1742503233.77",,,"0",,
"1742503233.771",,,,"2.26",
"1742503233.772","0",,,,
"1742503233.774",,"0",,,
"1742503233.775",,,"0",,
"1742503233.776",,,,"2.27",
"1742503233.778","0",,,,
"1742503233.779",,"0",,,
"1742503233.78",,,"0",,
"1742503233.781",,,,"2.28",
"1742503233.783","0",,,,
"1742503233.785",,"0","0",,
"1742503233.787",,,,"2.29",
"1742503233.788","0",,,,
"1742503233.79",,"0",,,
"1742503233.791",,,"0",,
"1742503233.792",,,,"2.31",
"1742503233.793","0",,,,
"1742503233.795",,"0",,,
"1742503233.796",,,"0",,
"1742503233.797",,,,"2.32",
"1742503233.799","0",,,,
"1742503233.8",,"0",,,
"1742503233.801",,,"0",,
"1742503233.802",,,,"2.32",
"1742503233.804","0",,,,
"1742503233.805",,"0",,,
"1742503233.806",,,"0",,
"1742503233.807",,,,"2.33",
"1742503233.809","0",,,,
"1742503233.811",,"0","0",,
"1742503233.813",,,,"2.33",
"1742503233.814","0",,,,
"1742503233.816",,"0",,,
"1742503233.817",,,"0",,
"1742503233.818",,,,"2.33",
"1742503233.819","0",,,,
"1742503233.821",,"0",,,
"1742503233.822",,,"0",,
"1742503233.823",,,,"2.31",
"1742503233.824","0",,,,
"1742503233.826",,"0",,,
"1742503233.827",,,"0",,
"1742503233.828",,,,"2.31",
"1742503233.83","0",,,,
"1742503233.831",,"0",,,
"1742503233.832",,,"0",,
"1742503233.833",,,,"2.3",
"1742503233.835","0",,,,
"1742503233.837",,"0","0",,
"1742503233.839",,,,"2.27",
"1742503233.84","0",,,,
"1742503233.842",,"0",,,
"1742503233.843",,,"0",,
"1742503233.844",,,,"2.26",
"1742503233.845","0",,,,
"1742503233.847",,"0",,,
"1742503233.848",,,"0",,
"1742503233.849",,,,"2.24",
"1742503233.85","0",,,,
"1742503233.852",,"0",,,
"1742503233.853",,,"0",,
"1742503233.854",,,,"2.23",
"1742503233.856","0",,,,
"1742503233.857",,"0",,,
"1742503233.858",,,"0",,
"1742503233.86",,,,"2.22",
"1742503233.861","0",,,,
"1742503233.863",,"0","0",,
"1742503233.865",,,,"2.22",
"1742503233.866","0",,,,
"1742503233.868",,"0",,,
"1742503233.869",,,"0",,
"1742503233.87",,,,"2.2",
"1742503233.871","0",,,,
"1742503233.873",,"0",,,
"1742503233.874",,,"0",,
"1742503233.875",,,,"2.2",
"1742503233.876","0",,,,
"1742503233.878",,"0",,,
"1742503233.879",,,"0",,
"1742503233.88",,,,"2.18",
"1742503233.882","0",,,,
"1742503233.883",,"0",,,
"1742503233.884",,,"0",,
"1742503233.885",,,,"2.17",
"1742503233.887","0",,,,
"1742503233.889",,"0","0",,
"1742503233.891",,,,"2.17",
"1742503233.892","0",,,,
"1742503233.894",,"0","0",,
"1742503233.896",,,,"2.17",
"1742503233.897","0",,,,
"1742503233.899",,"0",,,
"1742503233.9",,,"0",,
"1742503233.901",,,,"2.17",
"1742503233.902","0",,,,
"1742503233.905",,"0","0",,
"1742503233.906",,,,"2.17",
"1742503233.908","0",,,,
"1742503233.909",,"0",,,
"1742503233.91",,,"0",,
"1742503233.911",,,,"2.16",
"1742503233.913","0",,,,
"1742503233.915",,"0","0",,
"1742503233.917",,,,"2.17",
"1742503233.918","0",,,,
"1742503233.92",,"0","0",,
"1742503233.922",,,,"2.17",
"1742503233.923","0",,,,
"1742503233.925",,"0",,,
"1742503233.926",,,"0",,
"1742503233.927",,,,"2.16",
"1742503233.928","0",,,,
"1742503233.93",,"0",,,
"1742503233.931",,,"0",,
"1742503233.932",,,,"2.13",
"1742503233.934","0",,,,
"1742503233.935",,"0",,,
"1742503233.936",,,"0",,
"1742503233.937",,,,"2.08",
"1742503233.939","0",,,,
"1742503233.94",,"0",,,
"1742503233.941",,,"0",,
"1742503233.943",,,,"2.07",
"1742503233.944","0",,,,
"1742503233.946",,"0","0",,
"1742503233.948",,,,"2.15",
"1742503233.949","0",,,,
"1742503233.951",,"0",,,
"1742503233.952",,,"0",,
"1742503233.953",,,,"2.35",
"1742503233.954","0",,,,
"1742503233.956",,"0",,,
"1742503233.957",,,"0",,
"1742503233.958",,,,"2.65",
"1742503233.959","0",,,,
"1742503233.961",,"0",,,
"1742503233.962",,,"0",,
"1742503233.963",,,,"2.92",
"1742503233.965","0",,,,
"1742503233.966",,"0",,,
"1742503233.967",,,"0",,
"1742503233.968",,,,"3.04",
"1742503233.97","5",,,,
"1742503233.973",,"1",,,
"1742503233.975",,,"0",,
"1742503233.977",,,"1",,
"1742503233.978",,,,"2.29",
"1742503233.98","0",,,,
"1742503233.981",,"0",,,
"1742503233.982",,,"0",,
"1742503233.983",,,,"2.1",
"1742503233.985","0",,,,
"1742503233.986",,"0",,,
"1742503233.987",,,"0",,
"1742503233.988",,,,"1.97",
"1742503233.99","0",,,,
"1742503233.992",,"0","0",,
"1742503233.994",,,,"1.93",
"1742503233.995","0",,,,
"1742503233.997",,"0",,,
"1742503233.998",,,"0",,
"1742503233.999",,,,"1.94",
"1742503234","0",,,,
"1742503234.002",,"0",,,
"1742503234.003",,,"0",,
"1742503234.004",,,,"1.96",
"1742503234.005","0",,,,
"1742503234.007",,"0",,,
"1742503234.008",,,"0",,
"1742503234.009",,,,"2.02",
"1742503234.011","0",,,,
"1742503234.012",,"0",,,
"1742503234.013",,,"0",,
"1742503234.014",,,,"2.07",
"1742503234.016","0",,,,
"1742503234.017",,"0",,,
"1742503234.018",,,"0",,
"1742503234.02",,,,"2.1",
"1742503234.021","0",,,,
"1742503234.023",,"0",,,
"1742503234.024",,,"0",,
"1742503234.025",,,,"2.11",
"1742503234.026","0",,,,
"1742503234.028",,"0",,,
"1742503234.029",,,"0",,
"1742503234.03",,,,"2.12",
"1742503234.031","0",,,,
"1742503234.033",,"0",,,
"1742503234.034",,,"0",,
"1742503234.035",,,,"2.12",
"1742503234.037","0",,,,
"1742503234.038",,"0",,,
"1742503234.039",,,"0",,
"1742503234.04",,,,"2.13",
"1742503234.042","0",,,,
"1742503234.044",,"0","0",,
"1742503234.046",,,,"2.13",
"1742503234.047","0",,,,
"1742503234.049",,"0",,,
"1742503234.05",,,"0",,
"1742503234.051",,,,"2.14",
"1742503234.052","0",,,,
"1742503234.054",,"0",,,
"1742503234.055",,,"0",,
"1742503234.056",,,,"2.14",
"1742503234.057","0",,,,
"1742503234.059",,"0",,,
"1742503234.06",,,"0",,
"1742503234.061",,,,"2.15",
"1742503234.062","0",,,,
"1742503234.064",,"0",,,
"1742503234.065",,,"0",,
"1742503234.066",,,,"2.15",
"1742503234.068","0",,,,
"1742503234.069",,"0",,,
"1742503234.07",,,"0",,
"1742503234.072",,,,"2.15",
"1742503234.073","0",,,,
"1742503234.075",,"0","0",,
"1742503234.077",,,,"2.16",
"1742503234.078","0",,,,
"1742503234.08",,"0",,,
"1742503234.081",,,"0",,
"1742503234.082",,,,"2.17",
"1742503234.083","0",,,,
"1742503234.085",,"0",,,
"1742503234.086",,,"0",,
"1742503234.087",,,,"2.18",
"1742503234.088","0",,,,
"1742503234.09",,"0",,,
"1742503234.091",,,"0",,
"1742503234.092",,,,"2.18",
"1742503234.094","0",,,,
"1742503234.095",,"0",,,
"1742503234.096",,,"0",,
"1742503234.098",,,,"2.21",
"1742503234.099","0",,,,
"1742503234.101",,"0","0",,
"1742503234.103",,,,"2.21",
"1742503234.104","0",,,,
"1742503234.106",,"0",,,
"1742503234.107",,,"0",,
"1742503234.108",,,,"2.22",
"1742503234.109","0",,,,
"1742503234.111",,"0",,,
"1742503234.112",,,"0",,
"1742503234.113",,,,"2.23",
"1742503234.114","0",,,,
"1742503234.116",,"0",,,
"1742503234.117",,,"0",,
"1742503234.121","0","0",,"2.25",
"1742503234.122",,,"0",,
"1742503234.123",,,,"2.26",
"1742503234.125","0",,,,
"1742503234.127",,"0","0",,
"1742503234.129",,,,"2.27",
"1742503234.13","0",,,,
"1742503234.132",,"0",,,
"1742503234.133",,,"0",,
"1742503234.134",,,,"2.29",
"1742503234.135","0",,,,
"1742503234.137",,"0",,,
"1742503234.138",,,"0",,
"1742503234.139",,,,"2.3",
"1742503234.14","0",,,,
"1742503234.142",,"0",,,
"1742503234.143",,,"0",,
"1742503234.144",,,,"2.32",
"1742503234.146","0",,,,
"1742503234.147",,"0",,,
"1742503234.148",,,"0",,
"1742503234.149",,,,"2.34",
"1742503234.151","0",,,,
"1742503234.153",,"0","0",,
"1742503234.155",,,,"2.34",
"1742503234.156","0",,,,
"1742503234.158",,"0","0",,
"1742503234.16",,,,"2.36",
"1742503234.161","0",,,,
"1742503234.163",,"0",,,
"1742503234.164",,,"0",,
"1742503234.165",,,,"2.37",
"1742503234.166","0",,,,
"1742503234.168",,"0",,,
"1742503234.169",,,"0",,
"1742503234.17",,,,"2.38",
"1742503234.172","0",,,,
"1742503234.173",,"0",,,
"1742503234.174",,,"0",,
"1742503234.175",,,,"2.37",
"1742503234.177","0",,,,
"1742503234.178",,"0",,,
"1742503234.179",,,"0",,
"1742503234.181",,,,"2.37",
"1742503234.182","0",,,,
"1742503234.184",,"0","0",,
"1742503234.186",,,,"2.36",
"1742503234.187","0",,,,
"1742503234.189",,"0",,,
"1742503234.19",,,"0",,
"1742503234.191",,,,"2.35",
"1742503234.192","0",,,,
"1742503234.194",,"0",,,
"1742503234.195",,,"0",,
"1742503234.196",,,,"2.34",
"1742503234.198","0",,,,
"1742503234.199",,"0",,,
"1742503234.2",,,"0",,
"1742503234.201",,,,"2.31",
"1742503234.203","0",,,,
"1742503234.204",,"0",,,
"1742503234.205",,,"0",,
"1742503234.207",,,,"2.28",
"1742503234.208","0",,,,
"1742503234.21",,"0","0",,
"1742503234.212",,,,"2.26",
"1742503234.213","0",,,,
"1742503234.215",,"0",,,
"1742503234.216",,,"0",,
"1742503234.217",,,,"2.22",
"1742503234.218","0",,,,
"1742503234.22",,"0",,,
"1742503234.221",,,"0",,
"1742503234.222",,,,"2.2",
"1742503234.224","0",,,,
"1742503234.225",,"0",,,
"1742503234.226",,,"0",,
"1742503234.227",,,,"2.17",
"1742503234.229","0",,,,
"1742503234.23",,"0",,,
"1742503234.231",,,"0",,
"1742503234.233",,,,"2.15",
"1742503234.234","0",,,,
"1742503234.236",,"0","0",,
"1742503234.238",,,,"2.11",
"1742503234.239","0",,,,
"1742503234.241",,"0",,,
"1742503234.242",,,"0",,
"1742503234.243",,,,"2.1",
"1742503234.244","0",,,,
"1742503234.246",,"0",,,
"1742503234.247",,,"0",,
"1742503234.248",,,,"2.08",
"1742503234.249","0",,,,
"1742503234.251",,"0",,,
"1742503234.252",,,"0",,
"1742503234.253",,,,"2.06",
"1742503234.255","0",,,,
"1742503234.256",,"0",,,
"1742503234.257",,,"0",,
"1742503234.258",,,,"2.04",
"1742503234.26","0",,,,
"1742503234.262",,"0","0",,
"1742503234.264",,,,"2.04",
"1742503234.265","0",,,,
"1742503234.267",,"0","0",,
"1742503234.269",,,,"2.02",
"1742503234.27","0",,,,
"1742503234.272",,"0",,,
"1742503234.273",,,"0",,
"1742503234.274",,,,"2.01",
"1742503234.275","0",,,,
"1742503234.277",,"0",,,
"1742503234.278",,,"0",,
"1742503234.279",,,,"2.01",
"1742503234.281","0",,,,
"1742503234.282",,"0",,,
"1742503234.283",,,"0",,
"1742503234.284",,,,"2.01",
"1742503234.286","0",,,,
"1742503234.288",,"0","0",,
"1742503234.29",,,,"2.01",
"1742503234.291","0",,,,
"1742503234.293",,"0","0",,
"1742503234.295",,,,"2.01",
"1742503234.296","0",,,,
"1742503234.298",,"0",,,
"1742503234.299",,,"0",,
"1742503234.3",,,,"2.01",
"1742503234.301","0",,,,
"1742503234.303",,"0",,,
"1742503234.304",,,"0",,
"1742503234.305",,,,"2.01",
"1742503234.307","0",,,,
"1742503234.308",,"0",,,
"1742503234.309",,,"0",,
"1742503234.31",,,,"2.01",
"1742503234.312","0",,,,
"1742503234.314",,"0","0",,
"1742503234.316",,,,"2.01",
"1742503234.317","0",,,,
"1742503234.319",,"0",,,
"1742503234.32",,,"0",,
"1742503234.321",,,,"2.01",
"1742503234.322","0",,,,
"1742503234.324",,"0",,,
"1742503234.325",,,"0",,
"1742503234.326",,,,"2.02",
"1742503234.327","0",,,,
"1742503234.329",,"0",,,
"1742503234.33",,,"0",,
"1742503234.331",,,,"2.02",
"1742503234.332","0",,,,
"1742503234.334",,"0",,,
"1742503234.335",,,"0",,
"1742503234.336",,,,"2.03",
"1742503234.338","0",,,,
"1742503234.339",,"0",,,
"1742503234.34",,,"0",,
"1742503234.342",,,,"2.03",
"1742503234.343","0",,,,
"1742503234.345",,"0","0",,
"1742503234.347",,,,"2.03",
"1742503234.348","0",,,,
"1742503234.35",,"0",,,
"1742503234.351",,,"0",,
"1742503234.352",,,,"2.04",
"1742503234.353","0",,,,
"1742503234.355",,"0",,,
"1742503234.356",,,"0",,
"1742503234.357",,,,"2.04",
"1742503234.359","0",,,,
"1742503234.36",,"0",,,
"1742503234.361",,,"0",,
"1742503234.362",,,,"2.05",
"1742503234.364","0",,,,
"1742503234.365",,"0",,,
"1742503234.366",,,"0",,
"1742503234.367",,,,"2.06",
"1742503234.369","0",,,,
"1742503234.371",,"0","0",,
"1742503234.373",,,,"2.06",
"1742503234.374","0",,,,
"1742503234.376",,"0",,,
"1742503234.377",,,"0",,
"1742503234.378",,,,"2.07",
"1742503234.379","0",,,,
"1742503234.381",,"0",,,
"1742503234.382",,,"0",,
"1742503234.383",,,,"2.08",
"1742503234.384","0",,,,
"1742503234.386",,"0",,,
"1742503234.387",,,"0",,
"1742503234.388",,,,"2.08",
"1742503234.39","0",,,,
"1742503234.391",,"0",,,
"1742503234.392",,,"0",,
"1742503234.393",,,,"2.08",
"1742503234.395","0",,,,
"1742503234.397",,"0","0",,
"1742503234.399",,,,"2.08",
"1742503234.4","0",,,,
"1742503234.402",,"0",,,
"1742503234.403",,,"0",,
"1742503234.404",,,,"2.08",
"1742503234.405","0",,,,
"1742503234.407",,"0",,,
"1742503234.408",,,"0",,
"1742503234.409",,,,"2.09",
"1742503234.41","0",,,,
"1742503234.412",,"0",,,
"1742503234.413",,,"0",,
"1742503234.414",,,,"2.09",
"1742503234.416","0",,,,
"1742503234.417",,"0",,,
"1742503234.418",,,"0",,
"1742503234.419",,,,"2.09",
"1742503234.421","0",,,,
"1742503234.422",,"0",,,
"1742503234.423",,,"0",,
"1742503234.425",,,,"2.09",
"1742503234.426","0",,,,
"1742503234.428",,"0",,,
"1742503234.429",,,"0",,
"1742503234.43",,,,"2.1",
"1742503234.431","0",,,,
"1742503234.433",,"0",,,
"1742503234.434",,,"0",,
"1742503234.435",,,,"2.1",
"1742503234.436","0",,,,
"1742503234.438",,"0",,,
"1742503234.439",,,"0",,
"1742503234.44",,,,"2.1",
"1742503234.442","0",,,,
"1742503234.443",,"0",,,
"1742503234.444",,,"0",,
"1742503234.445",,,,"2.11",
"1742503234.447","0",,,,
"1742503234.448",,"0",,,
"1742503234.449",,,"0",,
"1742503234.451",,,,"2.11",
"1742503234.452","0",,,,
"1742503234.454",,"0","0",,
"1742503234.456",,,,"2.11",
"1742503234.457","0",,,,
"1742503234.459",,"0",,,
"1742503234.46",,,"0",,
"1742503234.461",,,,"2.11",
"1742503234.462","0",,,,
"1742503234.464",,"0",,,
"1742503234.465",,,"0",,
"1742503234.466",,,,"2.12",
"1742503234.467","0",,,,
"1742503234.469",,"0",,,
"1742503234.47",,,"0",,
"1742503234.471",,,,"2.12",
"1742503234.473","0",,,,
"1742503234.475",,"0","0",,
"1742503234.476",,,,"2.13",
"1742503234.478","0",,,,
"1742503234.48",,"0","0",,
"1742503234.482",,,,"2.13",
"1742503234.483","0",,,,
"1742503234.485",,"0",,,
"1742503234.486",,,"0",,
"1742503234.487",,,,"2.13",
"1742503234.488","0",,,,
"1742503234.49",,"0",,,
"1742503234.491",,,"0",,
"1742503234.492",,,,"2.13",
"1742503234.493","0",,,,
"1742503234.495",,"0",,,
"1742503234.496",,,"0",,
"1742503234.497",,,,"2.13",
"1742503234.499","0",,,,
"1742503234.5",,"0",,,
"1742503234.501",,,"0",,
"1742503234.502",,,,"2.13",
"1742503234.504","0",,,,
"1742503234.506",,"0","0",,
"1742503234.508",,,,"2.14",
"1742503234.509","0",,,,
"1742503234.511",,"0",,,
"1742503234.512",,,"0",,
"1742503234.513",,,,"2.14",
"1742503234.514","0",,,,
"1742503234.516",,"0",,,
"1742503234.517",,,"0",,
"1742503234.518",,,,"2.14",
"1742503234.519","0",,,,
"1742503234.521",,"0",,,
"1742503234.522",,,"0",,
"1742503234.523",,,,"2.15",
"1742503234.525","0",,,,
"1742503234.526",,"0",,,
"1742503234.527",,,"0",,
"1742503234.528",,,,"2.15",
"1742503234.53","0",,,,
"1742503234.532",,"0","0",,
"1742503234.534",,,,"2.15",
"1742503234.535","0",,,,
"1742503234.537",,"0",,,
"1742503234.538",,,"0",,
"1742503234.539",,,,"2.15",
"1742503234.54","0",,,,
"1742503234.542",,"0",,,
"1742503234.543",,,"0",,
"1742503234.544",,,,"2.15",
"1742503234.545","0",,,,
"1742503234.547",,"0",,,
"1742503234.548",,,"0",,
"1742503234.552","0",,,"2.16",
"1742503234.553",,"0","0",,
"1742503234.555",,,,"2.16",
"1742503234.556","0",,,,
"1742503234.558",,"0","0",,
"1742503234.56",,,,"2.16",
"1742503234.561","0",,,,
"1742503234.563",,"0",,,
"1742503234.564",,,"0",,
"1742503234.565",,,,"2.16",
"1742503234.566","0",,,,
"1742503234.568",,"0",,,
"1742503234.569",,,"0",,
"1742503234.57",,,,"2.16",
"1742503234.571","0",,,,
"1742503234.573",,"0",,,
"1742503234.574",,,"0",,
"1742503234.575",,,,"2.17",
"1742503234.577","0",,,,
"1742503234.578",,"0",,,
"1742503234.579",,,"0",,
"1742503234.58",,,,"2.17",
"1742503234.582","0",,,,
"1742503234.584",,"0","0",,
"1742503234.586",,,,"2.17",
"1742503234.587","0",,,,
"1742503234.589",,"0","0",,
"1742503234.591",,,,"2.17",
"1742503234.592","0",,,,
"1742503234.594",,"0",,,
"1742503234.595",,,"0",,
"1742503234.596",,,,"2.18",
"1742503234.597","0",,,,
"1742503234.599",,"0",,,
"1742503234.6",,,"0",,
"1742503234.601",,,,"2.17",
"1742503234.602","0",,,,
"1742503234.604",,"0",,,
"1742503234.605",,,"0",,
"1742503234.606",,,,"2.18",
"1742503234.608","0",,,,
"1742503234.609",,"0",,,
"1742503234.61",,,"0",,
"1742503234.612",,,,"2.18",
"1742503234.613","0",,,,
"1742503234.615",,"0","0",,
"1742503234.617",,,,"2.19",
"1742503234.618","0",,,,
"1742503234.62",,"0",,,
"1742503234.621",,,"0",,
"1742503234.622",,,,"2.18",
"1742503234.623","0",,,,
"1742503234.625",,"0",,,
"1742503234.626",,,"0",,
"1742503234.627",,,,"2.19",
"1742503234.628","0",,,,
"1742503234.63",,"0",,,
"1742503234.631",,,"0",,
"1742503234.632",,,,"2.2",
"1742503234.634","0",,,,
"1742503234.635",,"0",,,
"1742503234.636",,,"0",,
"1742503234.637",,,,"2.19",
"1742503234.639","0",,,,
"1742503234.641",,"0","0",,
"1742503234.643",,,,"2.19",
"1742503234.644","0",,,,
"1742503234.646",,"0",,,
"1742503234.647",,,"0",,
"1742503234.648",,,,"2.19",
"1742503234.649","0",,,,
"1742503234.651",,"0",,,
"1742503234.652",,,"0",,
"1742503234.653",,,,"2.19",
"1742503234.654","0",,,,
"1742503234.656",,"0",,,
"1742503234.657",,,"0",,
"1742503234.658",,,,"2.2",
"1742503234.66","0",,,,
"1742503234.661",,"0",,,
"1742503234.662",,,"0",,
"1742503234.663",,,,"2.2",
"1742503234.665","0",,,,
